Tau	D1	D3	D4	Tau_info	gene	names
ADAMTS17	0.592684344368787	31.58472531595	41.3248550937565	89.5000958123244	MAX_ D4	ADAMTS17	lChiF
ADAMTS18	0.725739830500038	4.74819359177237	8.4613121459105	24.0820709798415	MAX_ D4	ADAMTS18	lChiF
ADAMTS2	0.598825984140701	1.90430655496717	6.81471942411253	10.8668877275163	MAX_ D4	ADAMTS2	lChiF
ADAMTS20	0.537570131192012	1.50104795410191	5.89631113888753	7.99835779645649	MAX_ D4	ADAMTS20	lChiF
ADAMTSL2	0.922736566364188	106.763884263767	9.32110886703347	7.17677970599661	MAX_ D1	ADAMTSL2	lChiF
ADCY3	0.515016025441486	14.6990255215178	7.56824967373595	6.68933396538952	MAX_ D1	ADCY3	lChiF
ADCY7	0.570794991009464	2.11302298691466	5.13513924815422	8.44370648436294	MAX_ D4	ADCY7	lChiF
ADCYAP1	0.919929135098533	51.3309860925372	6.26868384450957	1.95154906083969	MAX_ D1	ADCYAP1	lChiF
ADD2	0.815590174923507	16.1302003385849	3.07331365794724	2.87582118782723	MAX_ D1	ADD2	lChiF
ADGRA2	0.60683569484086	67.1388530510251	26.7330065460678	26.060194471908	MAX_ D1	ADGRA2	lChiF
ADGRB2	0.873921367250097	22.4910745931497	3.19097889415132	2.48030897340947	MAX_ D1	ADGRB2	lChiF
ADGRB3	0.556343377478891	1.55578757233947	2.23267921958575	4.26959341933971	MAX_ D4	ADGRB3	lChiF
ADGRD1	0.599383611684888	7.28806155793206	23.2350101615843	11.3285901488656	MAX_ D3	ADGRD1	lChiF
ADH1C	0.553493227292597	1.05767941371465	3.17319003379872	4.7377438665257	MAX_ D4	ADH1C	lChiF
ADRA2B	0.744763126604403	22.6839347034663	5.90385137701359	5.67570176303163	MAX_ D1	ADRA2B	lChiF
ADRA2C	0.519781724496684	33.2874594604906	15.742575550597	16.2279172054097	MAX_ D1	ADRA2C	lChiF
AFMID	0.53815980002937	95.9367900867709	43.5930306900961	45.0219019463332	MAX_ D1	AFMID	lChiF
AGMAT	0.597957323255387	9.18625422184519	2.35196432396582	5.03456814924846	MAX_ D1	AGMAT	lChiF
AHDC1	0.564068446899696	56.0881150681289	22.0955991029834	26.8055591212526	MAX_ D1	AHDC1	lChiF
AJAP1	0.788520633118568	5.20626723777331	0.809777468014065	1.39225873050562	MAX_ D1	AJAP1	lChiF
AKAP12	0.520689390227401	85.7193291772553	218.844900254004	124.070035995485	MAX_ D3	AKAP12	lChiF
AKR1B10	0.527280813446352	323.539721884084	238.909321901761	66.9775463919144	MAX_ D1	AKR1B10	lChiF
ALC	0.645463312096433	178.189738840275	63.0421013997996	63.3074982538657	MAX_ D1	ALC	lChiF
ALDH1A2	0.733221788675062	14.0673621178646	81.8467017073291	29.6024712507894	MAX_ D3	ALDH1A2	lChiF
ALKAL2	0.517903491140437	4.19213572177715	14.7261747425579	19.6208747799147	MAX_ D4	ALKAL2	lChiF
ALOX5	0.574472454397931	1.35600214924499	1.9786563962068	3.91826402299487	MAX_ D4	ALOX5	lChiF
ALX3	0.986395030309077	4.58733725716721	0.124821168691604	0	MAX_ D1	ALX3	lChiF
AMIGO3	0.776098080662216	3.93525269734441	0.895284744080682	0.866936519948532	MAX_ D1	AMIGO3	lChiF
AMPD2	0.634881729964382	79.0723291566473	27.3300205594017	30.4114834993223	MAX_ D1	AMPD2	lChiF
