Tau	D1	D2	D3	D4	D5	Tau_info	gene	names
CNTN5	0.519933224054013	14.324773720131	15.7494681520036	16.5645907673779	31.5848963752936	14.0126048463887	MAX_ D4	CNTN5	lCorF
CNTNAP2	0.500409832595097	3.0140349251485	2.88147586815037	2.70510110704606	5.2548180169237	1.90040975068392	MAX_ D4	CNTNAP2	lCorF
COL10A1	0.894345205901135	34.615091784812	3.96708025707094	0.538251645773924	9.81873808812993	0.30493158997575	MAX_ D1	COL10A1	lCorF
COL11A1	0.508061568664772	784.631965753685	455.923248501015	440.444482594929	339.218266505024	308.376476032408	MAX_ D1	COL11A1	lCorF
COLEC11	0.792065510252713	13.0052404993654	2.82541631407597	3.78258198401073	2.99737972801549	1.21157416300302	MAX_ D1	COLEC11	lCorF
CPM	0.629767435416094	13.5050475609991	7.28280091828008	4.79167858037541	4.97184490441203	2.95370917027777	MAX_ D1	CPM	lCorF
CSGALNACT1	0.52097932193177	68.4931257693691	41.5799690085431	37.3384940002131	26.6091895357159	25.710841651751	MAX_ D1	CSGALNACT1	lCorF
CSRP2	0.527336847320909	516.619032192682	323.947131230148	200.271034355451	186.269175882336	266.259780492921	MAX_ D1	CSRP2	lCorF
CUNH2orf70	0.54905914914789	0.320474990807777	0.492672926985145	2.51388697483963	2.16330670798364	3.04382580899551	MAX_ D5	CUNH2orf70	lCorF
CUNH3orf52	0.650224187852096	3.62358470874474	1.62767484020598	0.775868273412015	1.5744810528784	1.09174497105528	MAX_ D1	CUNH3orf52	lCorF
CYTH4	0.577158309248138	0.833064452028814	1.63083493620594	1.29244636119499	1.32671457167614	3.00529750984796	MAX_ D5	CYTH4	lCorF
DACH2	0.548005343038061	6.52381526984689	6.42785569043245	6.85485925780477	16.3342486414827	19.9896051329928	MAX_ D5	DACH2	lCorF
DAPL1	0.525138630428738	243.716240641651	177.068623359316	99.7520808364483	85.3149231758797	100.790083899771	MAX_ D1	DAPL1	lCorF
DDX43	0.525363224977453	6.45196939382524	2.54775949130986	2.15912057990112	4.27179325347651	3.27069445783007	MAX_ D1	DDX43	lCorF
DKK3	0.533603300390598	296.507071736102	212.282584279037	152.281226384227	105.519943430598	83.0759245804021	MAX_ D1	DKK3	lCorF
DLGAP2	0.609371710417056	1.00962682046472	1.18336070295828	1.30053246392406	4.19805081155444	4.92256385675078	MAX_ D5	DLGAP2	lCorF
DLX2	0.826354791960661	3.96764633161192	4.9453185079157	6.06787638319219	31.6533615692041	7.0049769965957	MAX_ D4	DLX2	lCorF
DMP1	0.652812346257841	1.68808751619066	3.59451354819495	3.12455673647372	6.0537563117833	0	MAX_ D4	DMP1	lCorF
DNAJC15	0.60482654446565	14.7737224223118	12.0377946517173	12.5107654488208	32.365158934489	11.837124257392	MAX_ D4	DNAJC15	lCorF
DNASE1L3	0.816300000153887	0.524595829296079	1.30040367171819	1.39883587806619	4.91556407028477	0.388121096739019	MAX_ D4	DNASE1L3	lCorF
DNASE2B	0.547284725296866	16.8609303392552	11.8700892523296	5.39417163373735	6.49041465143572	6.77812730364262	MAX_ D1	DNASE2B	lCorF
DNER	0.509437168705149	7.57309691113575	3.39930462329154	3.39606419719878	4.83800164941593	3.22694897968192	MAX_ D1	DNER	lCorF
DRD5	0.502293403121647	2.06388808643323	2.10372726054565	5.09902999282919	5.12087264215378	0.928123043287208	MAX_ D4	DRD5	lCorF
DSC1	0.50136611257472	132.049738285565	67.5810486542722	52.6114218413586	84.6047318620224	58.5806949816354	MAX_ D1	DSC1	lCorF
DSP	0.621710142834671	169.295113864684	82.4626729876864	53.0500648937326	67.6341513209178	53.0236085683008	MAX_ D1	DSP	lCorF
EDAR	0.548990847831418	20.7990589072703	16.2197333753413	8.51358635320516	8.24288431698868	4.54605964915432	MAX_ D1	EDAR	lCorF
EFHC2	0.516049761039667	14.4569597256462	10.7443372291798	5.88760201154739	6.29781371190716	5.05604350283118	MAX_ D1	EFHC2	lCorF
