data$Gene	bud_OF	bud_OH	eOFC2	eOFC3	eOFC4	eOHC1	eOHC2	eOHC3	eOHC4	eOHC5	lOFC2	lOFC3	lOFC4	lOHC1	lOHC2	lOHC3	lOHC4	lOHC5
PKDREJ	0.315513764	0.291927791	0.225783098	0.245335612	0.328263261	0.335811974	0.322945678	0.263910931	0.291852737	0.263553242	0.49517361	0.464768252	0.322220752	0.424043072	0.543022028	0.360217153	0.380347448	0.292264595
PKHD1	0	0	0.040438159	0.013641535	0.052689675	0.038143734	0.014269541	0	0.043662376	0.055493569	0.089132823	0.104375291	0.027895613	0.092582993	0.012417405	0.038184379	0.044903951	0.068510651
PKIA	17.9558668	7.870938494	4.221964571	2.242374645	3.127937966	6.879907682	5.951320335	3.899648203	3.70536846	3.491425024	10.61358963	11.70239262	9.889726727	4.764532326	7.368834798	6.0495338	3.147787935	7.562980505
PKIB	2.63695878	5.467045409	6.669257087	8.476167103	14.00009607	15.72369039	9.632576663	10.35190526	15.25913255	32.43360081	11.10984087	12.19671993	20.51841025	25.21579496	20.62621125	10.72365171	14.14404302	16.5135218
PKIG	15.76289383	11.20176492	26.44507497	22.56790709	19.33615775	35.6563968	27.88870263	24.67406964	15.13745439	19.74695	37.00603012	38.45824714	31.51802191	19.48061653	19.37592349	20.60184779	17.4215079	16.07484852
PKM	996.1302594	1137.605197	509.8507015	466.1597583	439.0272461	384.9374473	499.3832066	568.7193355	533.3335866	365.8016521	383.0648874	391.5471316	339.6700559	370.2009572	422.86107	542.4926463	569.8684076	393.1172939
PKN1	12.55590683	14.90613309	18.78253458	23.32028056	18.62447936	15.39193303	19.82095673	24.21960536	25.03534486	21.46905861	15.79661339	18.1064242	20.01523394	10.21732706	14.84995308	14.27349233	16.47659707	12.47789865
PKN2	23.94988346	14.43357924	11.38846164	12.96137025	9.739953711	11.44353263	16.04897908	18.90393703	15.64634097	12.23101141	13.11951194	20.70925989	18.39467178	9.596023318	13.39085508	15.05121807	13.72351985	13.40659745
PKNOX1	30.49080589	15.13984243	19.62007391	30.56632601	24.60031894	22.23655387	20.9826743	26.62302219	25.15884405	23.3687638	21.8106505	24.56193333	23.39229188	13.67733124	19.61176356	21.35062424	19.80499602	17.6339683
PKNOX2	12.62757038	14.31878585	12.40677988	16.28182128	20.79797622	17.42836592	14.47301216	17.03145831	21.23520962	15.9764854	25.05589758	31.3325295	30.22123868	11.83823635	15.97472739	15.58195527	23.66868077	16.78831754
PKP1	0.316465193	0.156075844	0.587863078	0.163558463	0.340678753	0.523134885	0.434245716	0.640249074	1.158781022	0.577033995	1.042329557	1.469536256	0.955611922	0.684339061	0.600389494	1.445940318	0	2.869465773
PKP2	28.32815775	6.195764448	5.293896392	3.085621077	4.377048405	4.90992253	4.363078259	5.742946121	7.930544894	6.256238855	9.186497786	6.270369155	7.732067316	7.282174721	4.831620354	5.395859949	1.338426794	13.05862438
PKP3	2.361813082	1.671158074	22.98953021	16.15292883	20.28897222	24.42439552	11.72922437	12.97817274	15.2227005	22.85430933	38.00528709	23.99520834	33.77775487	37.88941502	14.6322941	17.99326978	2.992379326	56.69428241
PKP4	33.53043144	24.50152738	18.60077741	16.1105223	14.32066606	18.46943523	21.30853906	25.21736176	23.6648353	21.06384763	31.96616388	31.70634711	34.11121582	24.31283004	27.06747195	27.80330387	24.26629648	35.18028166
PLA1A	0.120013914	0.230442703	0.793825628	1.112200875	1.575138363	1.029333201	0.805213124	0.757381182	0.505403217	3.410230714	1.430714845	1.528401995	1.875782324	1.033549335	1.240084196	0.537217716	0.66766325	0.47077581
PLA2G12A	45.99630011	36.08250022	22.85312467	25.04169953	22.66434711	27.1377869	39.86786253	48.96281251	41.1345611	20.93670398	47.138879	39.2176889	48.73957767	29.22583565	38.31650041	45.17598216	35.05087606	41.56891758
PLA2G12B	1.222575327	0.150659819	0.992985332	0.582815443	0.998674295	1.121677713	1.164544345	0.960305297	1.420373771	1.495068183	1.266387318	0.565075921	1.140572953	1.175385007	0.691539115	0.970871626	1.702425147	0.406621407
PLA2G15	10.54647916	6.07421644	5.802496656	5.206522826	5.347083395	8.840858237	14.14290847	12.59013657	5.808179538	8.57950756	13.24665952	19.45649286	20.08951592	6.925876972	12.94698498	15.37602538	15.35595226	6.969415262
PLA2G1B	0	0	0	0.277044862	0	0	0	0	0.283251145	0.31906683	0.674148696	0	0	0	0	0.30146724	0	0
PLA2G2A	0.40683316	1.425190777	1.524472824	1.938587586	1.398518861	1.790396055	1.323120957	0.708076347	0.394258728	1.372900672	0.873507844	0.717382266	1.446321582	1.259238005	1.041625309	0.867446505	1.159166128	0.977296777
PLA2G4A	3.265192251	3.615766474	4.732782455	10.27935986	5.105432924	7.291182319	9.111635749	14.19394696	11.30020222	13.22299127	11.2329264	18.83487446	17.79221302	6.503511309	13.99126077	13.25891953	8.26545866	12.24698111
PLA2G6	16.24857193	11.45885338	48.67365336	45.73108342	46.44431	41.81244511	39.01683139	42.66965118	39.62674028	49.0983151	38.87999675	44.03880237	43.74894264	28.56889447	34.5117428	28.93265286	33.53350224	35.23404132
PLA2G7	38.67486169	36.19437088	18.52368004	19.88935234	19.01407296	18.1283912	21.39000582	20.99698079	20.14198476	19.66325996	19.85182956	21.95485332	20.87285205	18.95528873	19.43478737	22.73247531	20.49246094	24.42108379
PLA2R1	25.84269712	6.626475937	9.62574326	8.475402105	8.119758428	14.83422999	15.9624962	16.59186441	11.63931808	13.46274148	15.399631	23.57522654	25.67504331	26.54797028	24.21067643	20.40061854	19.58866821	36.53385073
PLAA	67.7070659	66.24701313	17.34251703	18.13430567	15.17015883	14.56213928	21.04709946	17.40918348	17.63627063	15.12182202	34.90511926	39.59534876	38.8416753	24.83039114	38.89672954	37.44377635	35.25532001	32.90272223
PLAC8	18.61552242	0	46.80009067	44.44523307	25.88620938	17.98415653	13.39744148	21.47887007	18.88357155	28.86147433	25.44895548	18.68741395	22.17205605	29.83533229	6.883222519	10.8707316	2.631946426	45.0168647
PLAC8L1	0	0	0	0	0	0.285732498	0	0	0.569581106	0.320800889	1.001533216	0.333046455	0	0.891686358	0.327145327	0	0	0
PLAG1	9.77328677	4.073981224	3.435383521	4.364862552	2.879157285	5.084976108	4.685533366	6.909894787	4.918272461	4.335000906	4.443746749	8.193453614	9.618132893	4.121527124	7.814805942	6.719590399	7.234230348	4.524423904
PLAGL1	12.66189251	1.892382756	5.210265471	4.244373531	4.432436783	4.03382646	3.897889593	5.524825494	4.851043195	4.90088624	4.128504574	6.980511265	3.731820694	4.233660272	4.482906582	2.797225598	5.467567695	4.111177466
PLAGL2	32.3121182	17.12995741	5.107886466	6.192548322	6.769187928	8.021381835	13.18216692	14.51297116	7.865855377	10.30099567	11.85939895	15.57764451	14.02943381	6.698137028	13.64832453	12.41579642	11.16827585	9.185230052
PLAT	3.69855178	1.053216545	0.580685341	0.851910687	0.673825174	2.500530054	1.235234789	0.929624243	1.472070136	1.557421492	2.425266818	2.513346927	5.946164879	2.874304097	2.475715816	0.640190351	3.540001961	3.276488555
